grant_id,title,abstract,year,institute,institution,abstract_length,word_count,fqhc_keyword_count,has_fqhc_terms,is_fqhc_focused,fqhc_score,data_source
5F31NS129262-02,Neuromorphic encoding of tactile stimuli to provide naturalistic sensory feedback in upper limb prostheses,"PROJECT SUMMARY This research project is motivated by the goal of improving the lives of amputees through naturalistic sensory feedback of tactile stimuli. Today, prostheses rely on decoding user intention through measurement of neural or electromyographic (EMG) signals. The full potential of these sophisticated robotic devices cannot be realized without the incorporation of sensors that evaluate the environment and a way to seamlessly communicate with the user. Neural prostheses can enable this seamless communication by interfacing directly with the nervous system of amputees and stimulating the nerves in order to elicit sensations corresponding to the interaction between the prosthesis and the environment. To do this naturalistically, the analog readings from sensors incorporated into the prosthesis must be encoded into the language of the nervous system: patterns of spiking activity. My goal is to improve sensory feedback for amputees by exploring how information from tactile sensors can be transformed into neuron-like (neuromorphic) spikes to be used for stimulation feedback. I will examine how tactile sensing is encoded in biology and then phenomenologically recreate the signal processing chain using a computational model that will be tested with a real-world texture dataset. The output of these models will be classified to verify and quantify the successful encoding of texture information as neuromorphic spiking activity. Texture serves as a good test case to develop these models because of its rich spatiotemporal structure. Specific Aim 1 – Neuromorphic Encoding and Processing of Tactile Stimuli – I will use the Izhikevich neuron model to recreate the spiking activity of SA and RA mechanoreceptors in response to texture stimuli applied to a tactile sensing array. I will develop new algorithms to transform the spiking patterns to account for scanning speed and applied force. This will result in a speed- and force-invariant representation of texture. Specific Aim 2 – Neuromorphic Compression of Tactile Information – Initially, a naïve channel selection algorithm that uses spike train distance to evaluate mutual information between different input channels will compress tactile information to select an optimal set of sensing channels to pass through to stimulation. A more advanced scheme will combine inputs together for more efficient information encoding and to enrich the information content of the final output spiking patterns. Artificial texture classification will be used to evaluate the capability of these methods to efficiently retain relevant texture information. Fundamentally, Aim 1 focuses on robust representations of tactile stimuli independent of exploratory conditions, while Aim 2 focuses on efficient representations of those stimuli. When completed, this work will provide the basis for more naturalistic sensory feedback to amputees through peripheral nerve stimulation which will result in better functional outcomes when using prostheses in their daily lives.",2023,,JOHNS HOPKINS UNIVERSITY,3029,444,0.0,False,False,0.0,phase2_nih
1R35NS132153-01,Ultrafast membrane trafficking at synapses,"Project Summary Neuronal signaling events at synapses determine circuit responses and result in specific behavioral outputs. This signaling is dynamic - modulated by the history of synaptic activity and perceived stimuli. Defects in neurotransmission also play a causative role in neurological disorders. However, our understanding of this process is limited by two factors: size and speed. Over the years, we have developed several techniques in electron microscopy to visualize changes in protein localization and synaptic ultrastructure associated with neuronal activity with millisecond temporal precision. Our experiments have revealed key insights into mechanisms of the synaptic vesicle cycle as well as new parameters controlling synaptic plasticity. However, many mysteries remain. How do exocytic and endocytic proteins coordinate to mediate membrane remodeling at synapses on a millisecond time scale? How do these proteins interact with each other and membrane lipids to perform their functions? How heterogenous are these processes? To address these questions, we will develop novel approaches in electron microscopy and leverage these tools to dissect the molecular mechanisms underlying synaptic vesicle exocytosis and endocytosis.",2023,,JOHNS HOPKINS UNIVERSITY,1246,174,0.0,False,False,0.0,phase2_nih
1R03HD109442-01A1,The Role of Outpatient Diuretic Therapy in Bronchopulmonary Dysplasia,"PROJECT SUMMARY More than 300,000 infants are born prematurely in the U.S. each year, and of these, approximately 50,000 develop chronic respiratory disease due to their prematurity. The most common respiratory manifestation is bronchopulmonary dysplasia (BPD), which affects alveolar, airway, and pulmonary vascular development. Limited data suggests that a substantial percentage of children with BPD will have long-term respiratory symptoms persisting into adult life with altered lung function trajectories. However, predicting the course of respiratory disease in children with BPD throughout the lifespan is currently difficult, compounded by the wide variation in outpatient management after initial hospital discharge. One of the most common types of medical management are diuretics. Theoretically, diuretics reduce interstitial fluid within the lungs, thus decreasing work of breathing. However, there is conflicting evidence regarding the benefits/risks of diuretic use within the neonatal intensive care unit, and virtually no data or guidelines for the use of these medications outside of the hospital. In light of the ongoing controversy that broad use of long-term diuretics in preterm infants may or may not be beneficial in the inpatient setting, our goal is to use “real-world” data to assess whether the outpatient use of diuretics reduce acute and chronic respiratory morbidities in preterm infants and young children less than 2 years of age and whether they are associated with the side effect of impaired growth. In Aim 1, we hypothesize that the use of diuretics during the first 2 years of life will result in less acute care use (e.g., emergency department visits and hospital readmissions) and decreased chronic respiratory symptoms (e.g., activity limitations and difficulty breathing). In Aim 2, we hypothesize that the use of diuretics during the first year after initial NICU discharge will result in impairment of growth. These studies will help direct our understanding and guidance for the use of outpatient diuretic use in children with BPD.",2023,,JOHNS HOPKINS UNIVERSITY,2076,311,0.0,False,False,0.0,phase2_nih
1R21EB033426-01A1,DL-based CT image formation with characterization and control of resolution and noise,"Deep learning (DL) based CT image formation methods have proliferated over the past few years. The existing approaches mostly follow the paradigm established in computer vision, and build a deep neural network (DNN) with standard modules that capture salient image features useful for computer vision tasks. These standard modules also work very well for CT images, placing DL-based CT image formation methods at the forefront of research and innovation. However, current DNNs are oblivious to the fact that CT images, unlike natural images, must be interpretable by a radiologist to make a diagnosis. CT image interpretation is affected by image features such as image resolution and noise variance-covariance, which are under exploited by the standard modules from computer vision. Consequently, current DL-based CT image formation has no direct characterization, let alone prospective control, of image resolution and noise variance-covariance. These properties can only be assessed after an image is generated, but resolution/noise has no direct influence during the image formation process. In this proposal, we challenge this established paradigm and propose an innovative DL framework named GradDNN to (1) characterize the resolution and noise properties of a DNN’s output during network training or parameter fine-tuning, and to (2) guide the image formation process so that the output has the desired resolution/noise properties. GradDNN (which stands for gradient + DNN) applies network linearization, i.e., gradient computation, to a mother DNN to extract local resolution and noise properties of the images generated by the mother, and make these properties available during network training and parameter fine tuning. The linearization method for analyzing nonlinear systems such as a DNN has never been attempted before. Conceptually, GradDNN associates a daughter module to any mother DNN for noise/resolution characterization, thereby making the resulting network CT-specific. We will develop GradDNN and demonstrate its capability in the context of two important clinical tasks: (1) mitigation of calcium blooming in coronary CT angiography, and (2) low contrast lesion detection in abdominal CT, both of which have high requirements on resolution and noise. Data for DL network training will be generated using digitally augmented patient data prospectively collected at two sites. Image quality comparison between the mother DNN alone and the mother+daughter duo, using a number of effective mother DNN architectures, will be carried out to demonstrate the additional gain of DL with joint resolution/noise learning. The comparison will use both digitally augmented patient data and real patient data to further establish robustness and generalizability. In this exploratory proposal, we focus on DL networks that perform image-to-image transformation. However, the learning framework using GradDNN is general and can be applied to DL networks that perform direct projection-to-image transformation. Successful completion of this proposal will generate strong preliminary data for a follow-up R01 that extends our results to such DL networks.",2023,,JOHNS HOPKINS UNIVERSITY,3161,461,0.0,False,False,0.0,phase2_nih
5K23DK133690-02,Metabolic Effects of Circadian-Based Dinner Time,"Obesity and its metabolic complications are leading causes of morbidity and mortality in the world. Evidence is mounting that inappropriate timing of food intake contributes to obesity. Late eating is associated with obesity and metabolic syndrome, suggesting that circadian misalignment may be the mechanism underlying the adverse metabolic consequences of late eating. We hypothesize that meal timing in relation to the endogenous circadian rhythm, rather than to clock hour, determines metabolic outcomes. In this study, we will use dim light melatonin onset (DLMO), the gold-standard for ascertaining central circadian output, to assess individual circadian rhythms. We will use DLMO to prospectively assign “early” (DLMO-3h) vs “late” (DLMO+1h) dinner while maintaining the same sleep times (DLMO+2h to +10h) to evaluate whether acute metabolic dysfunction can be reliably induced or prevented by setting dinner times around DLMO. We will use hourly blood sampling for detailed glucose and insulin profiles, oral [2H31] palmitate tracer to quantify dietary fat oxidation, and whole-room indirect calorimetry to measure total fat oxidation. We will enroll both normal-weight healthy adults (NWH) and adults with obesity and prediabetes (OPD), as the latter population is particularly vulnerable to metabolic diseases and could derive immediate benefit from our findings. The specific aims are to: 1) Quantify the impact of DLMO-based “early” vs. “late” dinner time on post-prandial and overnight glucose and insulin levels in NWH and OPD adults, 2) Measure the impact of DLMO-based “early” vs. “late” dinner time on (a) exogenous/dietary and (b) total fat oxidation in NWH and OPD adults, and 3) Examine the utility of circadian phase markers to predict susceptibility to late eating-induced metabolic dysfunction. For Aims 1 and 2, we will crossover-randomize 16 NWH adults (8 men, 8 women) and 16 OPD adults (8 men, 8 women) to the 2 dinner times with isocaloric feeding in a metabolic chamber. For Aim 3, we will leverage validated circadian metrics derived from actigraphy and ingestible thermosensors to predict effects of late dinner. Dr. Daisy Duan’s long-term career goal is to become an independent clinician investigator leveraging novel mechanistic insights that underly the intersection between the circadian system and metabolism to design and validate interventions for the prevention and treatment of obesity and its metabolic complications. She seeks a K23 mentored career development award to gain critical skills and experience in order to effectively lead an independently-funded research program. The goals during the award period include developing expertise in the design and implementation of in vivo metabolic studies and in the principles, practice, and analytical methods in sleep and circadian phenotyping techniques, through a combination of mentored research experience, focused coursework, hands-on learning in research methodology, participation in local and national conferences, grant writing, and leadership training and experience. The proposed study will lay the foundation for novel, circadian- based meal timing as a precision medicine approach to obesity and metabolic dysfunction.",2023,,JOHNS HOPKINS UNIVERSITY,3224,473,0.0,False,False,0.0,phase2_nih
5R01AG062649-05,PLAN: Dementia Literacy Education and Navigation for Korean Elders with Probable Dementia and their Caregivers,"Despite a higher prevalence of dementia, ethnic minority elders in the U.S. are underdiagnosed and at greater risk of not receiving appropriate care than their white counterparts. Early detection of dementia allows for a transition to early dementia care for community-dwelling elderly that may delay or slow deterioration of cognitive functions and functional disabilities and enable families to adequately plan for the potential challenges of dementia caregiving. Currently, little is known about how to effectively identify undiagnosed individuals with probable dementia in community-based settings that serve diverse racial and ethnic minorities and how to transition them into the health care system for necessary diagnostic follow-up and care for dementia. This proposed research addresses the critical gaps by focusing on dementia assessments and follow-up in one of the fastest-growing ethnic minority populations—Korean Americans (KAs). Our collaborative, interdisciplinary research team has more than 10 years of community-based, participatory research experience in the KA community and has laid the groundwork for the current application. In particular, we have conducted the first community-based epidemiological study which estimated the prevalence of dementia among KA elders. Moreover, we successfully trained bilingual community health workers (CHWs) and obtained evidence to support the feasibility and efficacy of using CHWs to assess dementia in community- residing Korean elders and promote linkage to medical service for dementia among KA elders with probable dementia while improving caregiver psychological outcomes. To this end, the goals of our study are to identify community-residing Korean elderly with probable dementia and to test the effects of dementia literacy training and navigation assistance by CHWs to transition affected Korean elders and their caregivers into the healthcare system for adequate diagnostic follow-up and care. CHWs have been used to eliminate health disparities in resource-poor communities with positive outcomes. The adoption of trained CHWs for cognitive health is a new strategic approach which could be highly applicable to many linguistic and/or socially-isolated racial/ethnic minority communities with limited resources.",2023,,JOHNS HOPKINS UNIVERSITY,2285,320,1.0,False,False,0.09523809523809523,phase2_nih
5K23HL153781-04,The role of xanthine oxidoreductase activity and altered metabolism in scleroderma-associated pulmonary arterial hypertension,"Pulmonary arterial hypertension (PAH) is a progressive disease of the pulmonary vasculature that leads to right heart failure and death. Patients with scleroderma (SSc) are at high risk for the development of PAH (SSc-PAH), which is a leading cause of death in SSc. While advances in PAH therapeutics have led to improved outcomes, survival in SSc-PAH remains dismal, with 57% of patients dying within 5 years of diagnosis. Thus, there is an urgent need to expand therapeutic options in SSc-PAH, and to identify novel markers of disease risk and severity. PAH pathogenesis is highly complex, with simultaneous dysregulation of multiple biologic pathways, yet current therapies for PAH target just three pathways that regulate vasomotor tone. One potentially targetable metabolic regulator is the protein xanthine oxidoreductase (XOR), which metabolizes purines in an enzymatic reaction that generates uric acid and reactive oxygen species (ROS). Oxidative injury from over-abundant ROS drives endothelial cell dysfunction, altered metabolic signaling, and endothelial apoptosis, all early features of PAH pathobiology. XOR activity increases in experimental PH models, and XOR inhibition with allopurinol prevents pulmonary hypertensive changes from occurring. XOR activity is increased in PAH patients compared to healthy controls, and our preliminary data show that serum UA/XOR levels and purine metabolites significantly correlate with hemodynamics and predict outcomes in SSc-PAH patients. However, XOR has not been studied as a driver of disease and potential therapeutic target in SSc-PAH. We hypothesize that increased XOR activity contributes to PAH development in SSc and drives disease progression through oxidative injury and altered metabolism. By leveraging two rich data sources – the world's largest known SSc serum biorepository, and an NIH-sponsored prospective cohort of newly diagnosed SSc-PAH patients - we aim to 1) demonstrate that increased XOR activity and oxidative stress influence development of PAH in patients with scleroderma, 2) link XOR activity and oxidative stress with phenotypic and outcome data in SSc-PAH (with a special focus on right ventricular structural and functional phenotypes), and 3) identify metabolic patterns associated with poor clinical response to currently available PAH therapies. These aims will examine the role of XOR activity and oxidative stress in SSc-PAH in order to clarify the potential of XOR as a therapeutic target, and to lay a groundwork for personalized selection of PAH therapies in SSc.",2023,,JOHNS HOPKINS UNIVERSITY,2560,377,0.0,False,False,0.0,phase2_nih
3R01DK128933-02S1,Regulators of adipocyte oxidative metabolism,"PROJECT SUMMARY Adipose oxidative metabolism is central to human health. Defects in adipocyte mitochondria are linked to adipocyte dysfunction and insulin resistance, whereas lifestyle interventions and pharmacological agents that promote adipocyte oxidative capacity promote metabolic health and insulin sensitivity. Studies over several years have identified important regulators of adipocyte oxidative metabolism, such as members of the PGC-1 coactivator family, and nuclear receptors of the PPAR (peroxisome proliferator-activated receptor) and ERR (Estrogen-related receptor) subfamilies. These transcription factors exert their effects on gene expression and cellular function by both direct and indirect regulation of hundreds of genes that coordinately promote mitochondrial biogenesis and oxidative metabolism. Mining of genes regulated by PGC-1s and ERRs, coupled to bioinformatic approaches to determine associations of PGC-1/ERR targets with PPAR pathways and metabolism, has led us to identify a new and poorly characterized protein, Mcrip2, as highly associated with adipocyte oxidative metabolism. The premise of this proposal is that Mcrip2, a protein of unknown cellular and molecular function, that has not been linked yet to metabolism or physiology, is induced by PGC-1, PPAR and ERR factors, acts to enhance basal and adrenergically stimulated expression of oxidative metabolism genes, and is thus a critical element of the regulatory networks that control adipocyte oxidative metabolism. Interactions of Mcrip2 with proteins involved in mRNA processing and turnover suggest that Mcrip2 exerts its function by regulating gene expression at the post-transcriptional level. Notably, we know little about mechanisms controlling post- transcriptional steps in adipocyte oxidative metabolism pathways. The proposed work will define the role of Mcrip2 in adipocyte basal oxidative metabolism and adrenergic responses, using gain- and loss-of function approaches in primary brown and inguinal adipocytes, and delineate the level at which Mcrip2 impacts gene expression. It will also determine the physiologic significance of Mcrip2 for mitochondrial function and adaptive thermogenesis, using a mouse model. Finally, the studies will elucidate the mechanism by which Mcrip2 impacts adipocyte biology, by defining Mcrip2 protein domains required for function and critical Mcrip2 interacting partners in basal and adrenergically stimulated adipocytes. In sum, the work will give first insights into post-transcriptional regulation of adipocyte oxidative function, and may suggest new targets and avenues for therapeutic intervention in diseases that can benefit from increases in oxidative capacity, such as obesity and obesity-related diseases.",2023,,JOHNS HOPKINS UNIVERSITY,2757,377,0.0,False,False,0.0,phase2_nih
FQHC_SYNTH_0000,Community Health Worker Program for depression Management in African American community health centers,This randomized controlled trial evaluates a community health worker-led HIV management program for African American patients at community health centers. The intervention includes telehealth follow-ups with focus on behavioral health integration. Stepped-wedge design with 1000 participants across 15 clinics. Primary outcomes include healthcare utilization. Results show cost-effective intervention.,2023,NIMHD,SYNTHETIC_FQHC_RESEARCH,401,48,,,True,0.8925553711552418,synthetic_fqhc
FQHC_SYNTH_0001,Community Health Worker Program for HIV Management in rural safety-net clinics,This randomized controlled trial evaluates a community health worker-led depression management program for older adult patients at safety-net clinics. The intervention includes culturally-adapted education with focus on chronic disease management. Stepped-wedge design with 1000 participants across 10 clinics. Primary outcomes include healthcare utilization. Results show cost-effective intervention.,2024,NIMHD,SYNTHETIC_FQHC_RESEARCH,401,47,,,True,0.832200699137769,synthetic_fqhc
FQHC_SYNTH_0002,Community Health Worker Program for hypertension Management in rural community health centers,This pragmatic trial evaluates a community health worker-led asthma management program for older adult patients at community health centers. The intervention includes medication adherence support with focus on health disparities reduction. Stepped-wedge design with 1000 participants across 5 clinics. Primary outcomes include depression scores. Results show sustainable model for other clinics.,2023,NIMHD,SYNTHETIC_FQHC_RESEARCH,395,51,,,True,0.8411421405209613,synthetic_fqhc
FQHC_SYNTH_0003,Community Health Worker Program for HIV Management in low-income safety-net clinics,This randomized controlled trial evaluates a community health worker-led HIV management program for African American patients at Federally Qualified Health Centers. The intervention includes culturally-adapted education with focus on health disparities reduction. Mixed-methods design with 500 participants across 10 clinics. Primary outcomes include HbA1c levels. Results show high patient satisfaction.,2023,NIMHD,SYNTHETIC_FQHC_RESEARCH,404,50,,,True,0.9676448794585896,synthetic_fqhc
FQHC_SYNTH_0004,Community Health Worker Program for hypertension Management in African American Federally Qualified Health Centers,This randomized controlled trial evaluates a community health worker-led hypertension management program for Latino patients at Federally Qualified Health Centers. The intervention includes regular health screenings with focus on behavioral health integration. Stepped-wedge design with 1000 participants across 20 clinics. Primary outcomes include healthcare utilization. Results show sustainable model for other clinics.,2023,NIMHD,SYNTHETIC_FQHC_RESEARCH,422,52,,,True,0.9478102630840377,synthetic_fqhc
FQHC_SYNTH_0005,Community Health Worker Program for diabetes Management in African American community health centers,This pragmatic trial evaluates a community health worker-led hypertension management program for Latino patients at safety-net clinics. The intervention includes medication adherence support with focus on preventive care. Mixed-methods design with 200 participants across 5 clinics. Primary outcomes include blood pressure control. Results show significant improvements in clinical outcomes.,2022,NIMHD,SYNTHETIC_FQHC_RESEARCH,391,49,,,True,0.963730112901868,synthetic_fqhc
FQHC_SYNTH_0006,Community Health Worker Program for asthma Management in Medicaid community health centers,This implementation study evaluates a community health worker-led diabetes management program for low-income patients at safety-net clinics. The intervention includes telehealth follow-ups with focus on behavioral health integration. Mixed-methods design with 500 participants across 20 clinics. Primary outcomes include blood pressure control. Results show significant improvements in clinical outcomes.,2022,NIMHD,SYNTHETIC_FQHC_RESEARCH,404,49,,,True,0.8021608466734921,synthetic_fqhc
FQHC_SYNTH_0007,Community Health Worker Program for hypertension Management in African American community health centers,This pragmatic trial evaluates a community health worker-led HIV management program for older adult patients at community health centers. The intervention includes telehealth follow-ups with focus on preventive care. Stepped-wedge design with 200 participants across 15 clinics. Primary outcomes include blood pressure control. Results show cost-effective intervention.,2022,NIMHD,SYNTHETIC_FQHC_RESEARCH,369,47,,,True,0.8524924845516944,synthetic_fqhc
FQHC_SYNTH_0008,Community Health Worker Program for depression Management in Latino community health centers,This pragmatic trial evaluates a community health worker-led diabetes management program for low-income patients at safety-net clinics. The intervention includes regular health screenings with focus on behavioral health integration. Stepped-wedge design with 1500 participants across 20 clinics. Primary outcomes include depression scores. Results show cost-effective intervention.,2023,NIMHD,SYNTHETIC_FQHC_RESEARCH,381,46,,,True,0.9707639010366049,synthetic_fqhc
FQHC_SYNTH_0009,Community Health Worker Program for HIV Management in Medicaid community health centers,This implementation study evaluates a community health worker-led diabetes management program for rural patients at community health centers. The intervention includes regular health screenings with focus on preventive care. Mixed-methods design with 200 participants across 10 clinics. Primary outcomes include blood pressure control. Results show cost-effective intervention.,2023,NIMHD,SYNTHETIC_FQHC_RESEARCH,377,47,,,True,0.9233378742162909,synthetic_fqhc
FQHC_SYNTH_0010,Community Health Worker Program for diabetes Management in African American safety-net clinics,This pragmatic trial evaluates a community health worker-led hypertension management program for African American patients at community health centers. The intervention includes medication adherence support with focus on behavioral health integration. Stepped-wedge design with 200 participants across 5 clinics. Primary outcomes include HbA1c levels. Results show cost-effective intervention.,2024,NIMHD,SYNTHETIC_FQHC_RESEARCH,393,48,,,True,0.964592383325617,synthetic_fqhc
FQHC_SYNTH_0011,Community Health Worker Program for asthma Management in rural Federally Qualified Health Centers,This pragmatic trial evaluates a community health worker-led HIV management program for low-income patients at safety-net clinics. The intervention includes telehealth follow-ups with focus on preventive care. Cluster randomized design with 1500 participants across 10 clinics. Primary outcomes include healthcare utilization. Results show cost-effective intervention.,2022,NIMHD,SYNTHETIC_FQHC_RESEARCH,368,45,,,True,0.9710491388346223,synthetic_fqhc
FQHC_SYNTH_0012,Community Health Worker Program for hypertension Management in low-income community health centers,This pragmatic trial evaluates a community health worker-led diabetes management program for Latino patients at community health centers. The intervention includes telehealth follow-ups with focus on behavioral health integration. Stepped-wedge design with 1000 participants across 15 clinics. Primary outcomes include healthcare utilization. Results show high patient satisfaction.,2023,NIMHD,SYNTHETIC_FQHC_RESEARCH,382,47,,,True,0.8201398830841591,synthetic_fqhc
FQHC_SYNTH_0013,Community Health Worker Program for hypertension Management in rural community health centers,This randomized controlled trial evaluates a community health worker-led depression management program for Medicaid patients at Federally Qualified Health Centers. The intervention includes medication adherence support with focus on behavioral health integration. Cluster randomized design with 1000 participants across 20 clinics. Primary outcomes include HbA1c levels. Results show high patient satisfaction.,2022,NIMHD,SYNTHETIC_FQHC_RESEARCH,410,51,,,True,0.9212212061947067,synthetic_fqhc
FQHC_SYNTH_0014,Community Health Worker Program for HIV Management in older adult safety-net clinics,This randomized controlled trial evaluates a community health worker-led asthma management program for African American patients at Federally Qualified Health Centers. The intervention includes telehealth follow-ups with focus on preventive care. Stepped-wedge design with 1000 participants across 15 clinics. Primary outcomes include healthcare utilization. Results show high patient satisfaction.,2023,NIMHD,SYNTHETIC_FQHC_RESEARCH,398,49,,,True,0.8356582167383936,synthetic_fqhc
FQHC_SYNTH_0015,Community Health Worker Program for depression Management in African American Federally Qualified Health Centers,This implementation study evaluates a community health worker-led hypertension management program for Medicaid patients at safety-net clinics. The intervention includes telehealth follow-ups with focus on health disparities reduction. Mixed-methods design with 1500 participants across 20 clinics. Primary outcomes include healthcare utilization. Results show significant improvements in clinical outcomes.,2024,NIMHD,SYNTHETIC_FQHC_RESEARCH,406,48,,,True,0.940975177773457,synthetic_fqhc
FQHC_SYNTH_0016,Community Health Worker Program for asthma Management in Medicaid community health centers,This pragmatic trial evaluates a community health worker-led asthma management program for rural patients at community health centers. The intervention includes medication adherence support with focus on chronic disease management. Stepped-wedge design with 1500 participants across 20 clinics. Primary outcomes include healthcare utilization. Results show cost-effective intervention.,2024,NIMHD,SYNTHETIC_FQHC_RESEARCH,385,47,,,True,0.9213975332385912,synthetic_fqhc
FQHC_SYNTH_0017,Community Health Worker Program for HIV Management in rural Federally Qualified Health Centers,This implementation study evaluates a community health worker-led hypertension management program for rural patients at community health centers. The intervention includes regular health screenings with focus on chronic disease management. Mixed-methods design with 200 participants across 15 clinics. Primary outcomes include depression scores. Results show cost-effective intervention.,2022,NIMHD,SYNTHETIC_FQHC_RESEARCH,387,47,,,True,0.8412871129407151,synthetic_fqhc
FQHC_SYNTH_0018,Community Health Worker Program for asthma Management in rural community health centers,This randomized controlled trial evaluates a community health worker-led diabetes management program for Latino patients at Federally Qualified Health Centers. The intervention includes medication adherence support with focus on chronic disease management. Stepped-wedge design with 500 participants across 15 clinics. Primary outcomes include HbA1c levels. Results show high patient satisfaction.,2024,NIMHD,SYNTHETIC_FQHC_RESEARCH,397,50,,,True,0.8579768805257304,synthetic_fqhc
FQHC_SYNTH_0019,Community Health Worker Program for diabetes Management in Latino Federally Qualified Health Centers,This implementation study evaluates a community health worker-led asthma management program for low-income patients at safety-net clinics. The intervention includes regular health screenings with focus on preventive care. Cluster randomized design with 200 participants across 15 clinics. Primary outcomes include depression scores. Results show sustainable model for other clinics.,2023,NIMHD,SYNTHETIC_FQHC_RESEARCH,382,49,,,True,0.8993460866229683,synthetic_fqhc
FQHC_SYNTH_0020,Community Health Worker Program for HIV Management in low-income community health centers,This pragmatic trial evaluates a community health worker-led hypertension management program for Latino patients at safety-net clinics. The intervention includes regular health screenings with focus on behavioral health integration. Stepped-wedge design with 1500 participants across 10 clinics. Primary outcomes include HbA1c levels. Results show cost-effective intervention.,2022,NIMHD,SYNTHETIC_FQHC_RESEARCH,376,46,,,True,0.9260803422034891,synthetic_fqhc
FQHC_SYNTH_0021,Community Health Worker Program for asthma Management in African American Federally Qualified Health Centers,This pragmatic trial evaluates a community health worker-led hypertension management program for African American patients at community health centers. The intervention includes telehealth follow-ups with focus on health disparities reduction. Cluster randomized design with 1500 participants across 15 clinics. Primary outcomes include blood pressure control. Results show sustainable model for other clinics.,2022,NIMHD,SYNTHETIC_FQHC_RESEARCH,410,52,,,True,0.9458567125003704,synthetic_fqhc
FQHC_SYNTH_0022,Community Health Worker Program for diabetes Management in Medicaid Federally Qualified Health Centers,This randomized controlled trial evaluates a community health worker-led HIV management program for rural patients at safety-net clinics. The intervention includes culturally-adapted education with focus on behavioral health integration. Stepped-wedge design with 200 participants across 15 clinics. Primary outcomes include healthcare utilization. Results show high patient satisfaction.,2023,NIMHD,SYNTHETIC_FQHC_RESEARCH,388,47,,,True,0.8246687545011602,synthetic_fqhc
FQHC_SYNTH_0023,Community Health Worker Program for hypertension Management in rural Federally Qualified Health Centers,This randomized controlled trial evaluates a community health worker-led depression management program for Latino patients at safety-net clinics. The intervention includes medication adherence support with focus on health disparities reduction. Cluster randomized design with 500 participants across 20 clinics. Primary outcomes include HbA1c levels. Results show significant improvements in clinical outcomes.,2023,NIMHD,SYNTHETIC_FQHC_RESEARCH,410,51,,,True,0.9753351994704232,synthetic_fqhc
FQHC_SYNTH_0024,Community Health Worker Program for HIV Management in African American community health centers,This randomized controlled trial evaluates a community health worker-led hypertension management program for rural patients at safety-net clinics. The intervention includes medication adherence support with focus on behavioral health integration. Cluster randomized design with 1000 participants across 15 clinics. Primary outcomes include HbA1c levels. Results show significant improvements in clinical outcomes.,2024,NIMHD,SYNTHETIC_FQHC_RESEARCH,413,51,,,True,0.9488676307816251,synthetic_fqhc
FQHC_SYNTH_0025,Community Health Worker Program for diabetes Management in African American community health centers,This pragmatic trial evaluates a community health worker-led HIV management program for older adult patients at Federally Qualified Health Centers. The intervention includes regular health screenings with focus on behavioral health integration. Stepped-wedge design with 500 participants across 20 clinics. Primary outcomes include HbA1c levels. Results show high patient satisfaction.,2024,NIMHD,SYNTHETIC_FQHC_RESEARCH,385,50,,,True,0.9898814267984629,synthetic_fqhc
FQHC_SYNTH_0026,Community Health Worker Program for diabetes Management in low-income community health centers,This randomized controlled trial evaluates a community health worker-led diabetes management program for older adult patients at Federally Qualified Health Centers. The intervention includes medication adherence support with focus on chronic disease management. Stepped-wedge design with 500 participants across 15 clinics. Primary outcomes include healthcare utilization. Results show high patient satisfaction.,2024,NIMHD,SYNTHETIC_FQHC_RESEARCH,412,51,,,True,0.9215822189765881,synthetic_fqhc
FQHC_SYNTH_0027,Community Health Worker Program for depression Management in older adult community health centers,This randomized controlled trial evaluates a community health worker-led diabetes management program for low-income patients at Federally Qualified Health Centers. The intervention includes culturally-adapted education with focus on behavioral health integration. Stepped-wedge design with 200 participants across 20 clinics. Primary outcomes include HbA1c levels. Results show sustainable model for other clinics.,2022,NIMHD,SYNTHETIC_FQHC_RESEARCH,414,51,,,True,0.9534932742692228,synthetic_fqhc
FQHC_SYNTH_0028,Community Health Worker Program for hypertension Management in older adult community health centers,This randomized controlled trial evaluates a community health worker-led asthma management program for African American patients at safety-net clinics. The intervention includes culturally-adapted education with focus on behavioral health integration. Cluster randomized design with 200 participants across 10 clinics. Primary outcomes include blood pressure control. Results show significant improvements in clinical outcomes.,2022,NIMHD,SYNTHETIC_FQHC_RESEARCH,427,52,,,True,0.8732539799428302,synthetic_fqhc
FQHC_SYNTH_0029,Community Health Worker Program for HIV Management in older adult community health centers,This pragmatic trial evaluates a community health worker-led hypertension management program for older adult patients at safety-net clinics. The intervention includes regular health screenings with focus on health disparities reduction. Mixed-methods design with 1500 participants across 15 clinics. Primary outcomes include HbA1c levels. Results show high patient satisfaction.,2022,NIMHD,SYNTHETIC_FQHC_RESEARCH,378,48,,,True,0.9678441537767739,synthetic_fqhc
FQHC_SYNTH_0030,Community Health Worker Program for diabetes Management in Latino community health centers,This randomized controlled trial evaluates a community health worker-led asthma management program for low-income patients at safety-net clinics. The intervention includes regular health screenings with focus on behavioral health integration. Cluster randomized design with 1500 participants across 20 clinics. Primary outcomes include blood pressure control. Results show significant improvements in clinical outcomes.,2024,NIMHD,SYNTHETIC_FQHC_RESEARCH,419,52,,,True,0.9286310881773476,synthetic_fqhc
